Month,Log_Count_License,Log_Sum_Incentive,Log_HPI,Log_Emp,Log_Elec,Log_Sum_Incentive_lag3,Log_HPI_lag3,Log_Emp_lag3,Log_Elec_lag3,Log_Sum_Incentive_lag6,Log_HPI_lag6,Log_Emp_lag6,Log_Elec_lag6
2019-10,6.434546518787453,13.715489926381004,4.969879967628928,1.2237754316221157,-1.7957674906255938,13.327426408783914,4.974826835402066,1.410986973710262,-1.851509473633829,13.941163081152236,4.971015324450248,1.3609765531356006,-1.8018098050815563
2019-11,6.340359303727752,12.705678219290697,4.970595132448417,1.1631508098056809,-1.9589953886039688,13.552738466346595,4.9748954233009695,1.33500106673234,-1.8078888511579385,12.355211917775886,4.971329573293357,1.252762968495368,-1.8263509139976741
2019-12,6.261491684321042,13.58531425687623,4.976447749988168,1.1631508098056809,-1.9589953886039688,13.828640580710147,4.96928350491527,1.2237754316221157,-1.8263509139976741,13.769536648424396,4.9738644895586255,1.410986973710262,-1.8263509139976741
2020-01,6.4457198193855785,12.66048219162124,4.9729430692846,1.3609765531356006,-1.9310215365615626,13.715489926381004,4.969879967628928,1.2237754316221157,-1.7957674906255938,13.327426408783914,4.974826835402066,1.410986973710262,-1.851509473633829
2020-02,6.385194398997726,13.042759298519119,4.977317481030952,1.33500106673234,-1.903808973036678,12.705678219290697,4.970595132448417,1.1631508098056809,-1.9589953886039688,13.552738466346595,4.9748954233009695,1.33500106673234,-1.8078888511579385
2020-03,6.066108090103747,11.545179563673514,4.982933555021614,1.410986973710262,-1.9449106487222299,13.58531425687623,4.976447749988168,1.1631508098056809,-1.9589953886039688,13.828640580710147,4.96928350491527,1.2237754316221157,-1.8263509139976741
2020-04,5.545177444479562,10.077524889742385,4.983964494185362,2.803360380906535,-1.9379419794061366,12.66048219162124,4.9729430692846,1.3609765531356006,-1.9310215365615626,13.715489926381004,4.969879967628928,1.2237754316221157,-1.7957674906255938
2020-05,5.652489180268651,12.596898047498165,4.984527180312279,2.747270914255491,-1.8971199848858813,13.042759298519119,4.977317481030952,1.33500106673234,-1.903808973036678,12.705678219290697,4.970595132448417,1.1631508098056809,-1.9589953886039688
2020-06,6.07073772800249,12.925488415688287,4.9796980795475125,2.714694743820879,-1.9449106487222299,11.545179563673514,4.982933555021614,1.410986973710262,-1.9449106487222299,13.58531425687623,4.976447749988168,1.1631508098056809,-1.9589953886039688
2020-07,6.0867747269123065,12.74515214281855,4.988010721253016,2.5494451709255714,-1.9310215365615626,10.077524889742385,4.983964494185362,2.803360380906535,-1.9379419794061366,12.66048219162124,4.9729430692846,1.3609765531356006,-1.9310215365615626
2020-08,6.322565239927284,0.0,5.000128625385061,2.4849066497880004,-1.9241486572738007,12.596898047498165,4.984527180312279,2.747270914255491,-1.8971199848858813,13.042759298519119,4.977317481030952,1.33500106673234,-1.903808973036678
2020-09,6.309918278226516,9.62089450898268,5.014228946451636,2.4069451083182885,-1.9519282213808764,12.925488415688287,4.9796980795475125,2.714694743820879,-1.9449106487222299,11.545179563673514,4.982933555021614,1.410986973710262,-1.9449106487222299
2020-10,6.595780513961311,12.446220795660206,5.0269073985482775,2.1041341542702074,-1.9519282213808764,12.74515214281855,4.988010721253016,2.5494451709255714,-1.9310215365615626,10.077524889742385,4.983964494185362,2.803360380906535,-1.9379419794061366
2020-11,6.368187186350492,0.0,5.036646095523399,2.1041341542702074,-1.9589953886039688,0.0,5.000128625385061,2.4849066497880004,-1.9241486572738007,12.596898047498165,4.984527180312279,2.747270914255491,-1.8971199848858813
2020-12,5.924255797414532,0.0,5.0455410059045755,2.1041341542702074,-1.9589953886039688,9.62089450898268,5.014228946451636,2.4069451083182885,-1.9519282213808764,12.925488415688287,4.9796980795475125,2.714694743820879,-1.9449106487222299
2021-01,5.71042701737487,0.0,5.053451269101272,2.163323025660538,-1.9661128563728327,12.446220795660206,5.0269073985482775,2.1041341542702074,-1.9519282213808764,12.74515214281855,4.988010721253016,2.5494451709255714,-1.9310215365615626
2021-02,6.089044875446846,8.94344083870693,5.058685047715319,2.1162555148025524,-1.9589953886039688,0.0,5.036646095523399,2.1041341542702074,-1.9589953886039688,0.0,5.000128625385061,2.4849066497880004,-1.9241486572738007
2021-03,6.0014148779611505,0.0,5.068173325267352,2.0014800002101243,-1.9105430052180221,0.0,5.0455410059045755,2.1041341542702074,-1.9589953886039688,9.62089450898268,5.014228946451636,2.4069451083182885,-1.9519282213808764
2021-04,6.249975242259483,0.0,5.07832323652154,2.0149030205422647,-1.9449106487222299,0.0,5.053451269101272,2.163323025660538,-1.9661128563728327,12.446220795660206,5.0269073985482775,2.1041341542702074,-1.9519282213808764
2021-05,6.202535517187923,0.0,5.090315153499655,2.0014800002101243,-1.9241486572738007,8.94344083870693,5.058685047715319,2.1162555148025524,-1.9589953886039688,0.0,5.036646095523399,2.1041341542702074,-1.9589953886039688
2021-06,5.717027701406222,0.0,5.101198738569709,2.1400661634962708,-1.9449106487222299,0.0,5.068173325267352,2.0014800002101243,-1.9105430052180221,0.0,5.0455410059045755,2.1041341542702074,-1.9589953886039688
2021-07,6.827629234502852,0.0,5.11049458009852,2.0149030205422647,-1.9173226922034008,0.0,5.07832323652154,2.0149030205422647,-1.9449106487222299,0.0,5.053451269101272,2.163323025660538,-1.9661128563728327
2021-08,6.645090969505644,0.0,5.117323686359292,1.9600947840472698,-1.9105430052180221,0.0,5.090315153499655,2.0014800002101243,-1.9241486572738007,8.94344083870693,5.058685047715319,2.1162555148025524,-1.9589953886039688
